646;kyurem;30;3250;330;pressure;cut|fly|ice-beam|blizzard|hyper-beam|strength|dragon-rage|toxic|psychic|double-team|light-screen|reflect|swift|rest|rock-slide|slash|substitute|snore|protect|scary-face|icy-wind|outrage|endure|swagger|steel-wing|sleep-talk|return|frustration|safeguard|dragon-breath|hidden-power|rain-dance|sunny-day|ancient-power|shadow-ball|rock-smash|hail|facade|helping-hand|endeavor|imprison|secret-power|hyper-voice|weather-ball|rock-tomb|signal-beam|sheer-cold|icicle-spear|dragon-claw|dragon-dance|roost|payback|fling|dragon-pulse|focus-blast|earth-power|giga-impact|shadow-claw|zen-headbutt|flash-cannon|draco-meteor|iron-head|stone-edge|hone-claws|round|echoed-voice|dragon-tail|glaciate|noble-roar|freeze-dry|confide|laser-focus|brutal-swing|body-press|breaking-swipe|scale-shot|dual-wingbeat;dragon|ice
647;keldeo-ordinary;14;485;290;justified;swords-dance|cut|double-kick|take-down|leer|roar|hydro-pump|surf|bubble-beam|hyper-beam|low-kick|strength|toxic|double-team|reflect|swift|rest|substitute|snore|reversal|protect|icy-wind|endure|false-swipe|swagger|sleep-talk|return|frustration|safeguard|megahorn|hidden-power|rain-dance|sunny-day|psych-up|rock-smash|hail|facade|taunt|helping-hand|superpower|revenge|brick-break|endeavor|secret-power|muddy-water|aerial-ace|bounce|covet|calm-mind|water-pulse|close-combat|last-resort|aura-sphere|poison-jab|aqua-tail|air-slash|x-scissor|focus-blast|giga-impact|stone-edge|aqua-jet|round|quick-guard|scald|retaliate|work-up|sacred-sword|secret-sword|confide|smart-strike|liquidation|coaching|flip-turn;water|fighting
648;meloetta-aria;6;65;270;serene-grace;fire-punch|ice-punch|thunder-punch|swords-dance|sing|psybeam|hyper-beam|low-kick|strength|thunderbolt|thunder-wave|thunder|toxic|confusion|psychic|quick-attack|double-team|light-screen|metronome|swift|dream-eater|flash|rest|substitute|snore|reversal|protect|perish-song|endure|charm|swagger|sleep-talk|heal-bell|return|frustration|safeguard|baton-pass|hidden-power|rain-dance|sunny-day|psych-up|shadow-ball|rock-smash|uproar|facade|focus-punch|helping-hand|trick|role-play|magic-coat|recycle|brick-break|knock-off|skill-swap|snatch|secret-power|teeter-dance|hyper-voice|fake-tears|signal-beam|covet|calm-mind|shock-wave|gravity|wake-up-slap|u-turn|close-combat|payback|embargo|fling|last-resort|drain-punch|focus-blast|energy-ball|giga-impact|shadow-claw|zen-headbutt|trick-room|stone-edge|grass-knot|charge-beam|hone-claws|wonder-room|psyshock|telekinesis|magic-room|low-sweep|round|echoed-voice|ally-switch|acrobatics|retaliate|work-up|dual-chop|relic-song|disarming-voice|play-rough|confide|dazzling-gleam|power-up-punch|laser-focus|tera-blast;normal|psychic
649;genesect;15;825;300;download;fly|flamethrower|ice-beam|blizzard|hyper-beam|solar-beam|thunderbolt|thunder-wave|thunder|toxic|psychic|quick-attack|screech|double-team|light-screen|reflect|self-destruct|swift|leech-life|flash|explosion|rest|tri-attack|slash|substitute|snore|protect|zap-cannon|lock-on|giga-drain|endure|swagger|fury-cutter|sleep-talk|return|frustration|metal-claw|hidden-power|facade|magic-coat|recycle|secret-power|blaze-kick|metal-sound|signal-beam|aerial-ace|iron-defense|shock-wave|gravity|u-turn|assurance|last-resort|magnet-rise|rock-polish|dark-pulse|x-scissor|bug-buzz|energy-ball|giga-impact|shadow-claw|zen-headbutt|flash-cannon|gunk-shot|iron-head|magnet-bomb|bug-bite|charge-beam|hone-claws|telekinesis|flame-charge|simple-beam|round|ally-switch|struggle-bug|electroweb|techno-blast|fell-stinger|confide|infestation|steel-beam;bug|steel
650;chespin;4;90;63;overgrow|bulletproof;thunder-punch|swords-dance|cut|vine-whip|tackle|body-slam|take-down|pin-missile|bite|growl|roar|low-kick|strength|leech-seed|solar-beam|dig|toxic|double-team|defense-curl|reflect|swift|flash|rest|rock-slide|super-fang|substitute|snore|curse|protect|belly-drum|sludge-bomb|spikes|giga-drain|endure|rollout|swagger|attract|sleep-talk|return|frustration|pain-split|iron-tail|metal-claw|synthesis|hidden-power|rain-dance|sunny-day|rock-smash|facade|focus-punch|nature-power|taunt|helping-hand|superpower|brick-break|endeavor|secret-power|rock-tomb|bullet-seed|aerial-ace|iron-defense|bulk-up|mud-shot|magical-leaf|gyro-ball|payback|fling|worry-seed|poison-jab|seed-bomb|drain-punch|energy-ball|shadow-claw|zen-headbutt|leaf-storm|iron-head|stone-edge|grass-knot|wood-hammer|wide-guard|smack-down|low-sweep|round|quick-guard|retaliate|grass-pledge|bulldoze|work-up|dual-chop|grassy-terrain|confide|power-up-punch|stomping-tantrum|grassy-glide|tera-blast|trailblaze;grass
651;quilladin;7;290;142;overgrow|bulletproof;thunder-punch|swords-dance|cut|vine-whip|tackle|body-slam|take-down|pin-missile|bite|growl|roar|low-kick|strength|leech-seed|solar-beam|dig|toxic|double-team|reflect|swift|flash|rest|rock-slide|super-fang|substitute|snore|protect|sludge-bomb|spikes|giga-drain|endure|rollout|swagger|attract|sleep-talk|return|frustration|pain-split|iron-tail|metal-claw|synthesis|hidden-power|rain-dance|sunny-day|rock-smash|facade|focus-punch|nature-power|taunt|helping-hand|superpower|brick-break|endeavor|secret-power|needle-arm|rock-tomb|bullet-seed|aerial-ace|iron-defense|bulk-up|mud-shot|magical-leaf|gyro-ball|payback|fling|worry-seed|poison-jab|seed-bomb|drain-punch|energy-ball|shadow-claw|zen-headbutt|leaf-storm|iron-head|stone-edge|grass-knot|wood-hammer|hone-claws|smack-down|low-sweep|round|retaliate|grass-pledge|bulldoze|work-up|dual-chop|grassy-terrain|confide|power-up-punch|stomping-tantrum|grassy-glide|tera-blast|trailblaze;grass
652;chesnaught;16;900;239;overgrow|bulletproof;thunder-punch|swords-dance|cut|vine-whip|tackle|body-slam|take-down|pin-missile|bite|growl|roar|hyper-beam|low-kick|strength|leech-seed|solar-beam|earthquake|dig|toxic|double-team|reflect|swift|flash|rest|rock-slide|super-fang|substitute|snore|reversal|protect|scary-face|belly-drum|sludge-bomb|mud-slap|spikes|giga-drain|endure|rollout|swagger|attract|sleep-talk|return|frustration|pain-split|iron-tail|metal-claw|synthesis|hidden-power|rain-dance|sunny-day|crunch|rock-smash|facade|focus-punch|nature-power|taunt|helping-hand|superpower|brick-break|knock-off|endeavor|secret-power|needle-arm|rock-tomb|bullet-seed|aerial-ace|iron-defense|block|dragon-claw|frenzy-plant|bulk-up|mud-shot|magical-leaf|hammer-arm|gyro-ball|feint|close-combat|payback|fling|worry-seed|poison-jab|seed-bomb|drain-punch|focus-blast|energy-ball|giga-impact|shadow-claw|zen-headbutt|leaf-storm|iron-head|stone-edge|grass-knot|wood-hammer|hone-claws|smack-down|low-sweep|round|retaliate|grass-pledge|bulldoze|work-up|dual-chop|grassy-terrain|confide|spiky-shield|power-up-punch|high-horsepower|stomping-tantrum|body-press|grassy-glide|tera-blast|trailblaze;grass|fighting
653;fennekin;4;94;61;blaze|magician;scratch|cut|take-down|tail-whip|ember|flamethrower|psybeam|solar-beam|fire-spin|toxic|psychic|hypnosis|agility|double-team|light-screen|fire-blast|swift|dream-eater|rest|substitute|thief|snore|protect|mud-slap|endure|charm|swagger|attract|sleep-talk|return|frustration|safeguard|encore|iron-tail|hidden-power|rain-dance|sunny-day|psych-up|heat-wave|will-o-wisp|facade|helping-hand|trick|wish|magic-coat|skill-swap|imprison|secret-power|overheat|howl|mud-shot|covet|calm-mind|embargo|lucky-chant|copycat|flare-blitz|trick-room|grass-knot|psyshock|magic-room|flame-charge|foul-play|round|echoed-voice|stored-power|incinerate|fire-pledge|work-up|confide|power-up-punch|psychic-terrain|burning-jealousy|tera-blast;fire
654;braixen;10;145;143;blaze|magician;fire-punch|thunder-punch|scratch|cut|take-down|tail-whip|ember|flamethrower|psybeam|low-kick|solar-beam|fire-spin|toxic|psychic|agility|double-team|light-screen|fire-blast|swift|dream-eater|rest|substitute|thief|snore|protect|mud-slap|endure|charm|swagger|attract|sleep-talk|return|frustration|safeguard|encore|iron-tail|hidden-power|rain-dance|sunny-day|psych-up|heat-wave|will-o-wisp|facade|helping-hand|trick|magic-coat|recycle|skill-swap|imprison|snatch|secret-power|overheat|howl|mud-shot|covet|calm-mind|shock-wave|embargo|lucky-chant|flare-blitz|zen-headbutt|trick-room|grass-knot|wonder-room|psyshock|telekinesis|magic-room|flame-charge|foul-play|round|echoed-voice|stored-power|ally-switch|incinerate|fire-pledge|work-up|confide|power-up-punch|laser-focus|psychic-terrain|burning-jealousy|tera-blast;fire
655;delphox;15;390;240;blaze|magician;fire-punch|thunder-punch|scratch|cut|take-down|tail-whip|ember|flamethrower|psybeam|hyper-beam|low-kick|solar-beam|fire-spin|toxic|psychic|agility|night-shade|double-team|confuse-ray|light-screen|reflect|metronome|fire-blast|swift|dream-eater|rest|substitute|thief|snore|protect|mud-slap|endure|charm|swagger|attract|sleep-talk|return|frustration|safeguard|encore|iron-tail|hidden-power|rain-dance|sunny-day|psych-up|shadow-ball|future-sight|heat-wave|will-o-wisp|facade|helping-hand|trick|role-play|magic-coat|recycle|skill-swap|imprison|snatch|secret-power|hyper-voice|blast-burn|overheat|signal-beam|howl|mud-shot|covet|calm-mind|shock-wave|embargo|lucky-chant|flare-blitz|focus-blast|switcheroo|giga-impact|nasty-plot|zen-headbutt|trick-room|grass-knot|wonder-room|psyshock|telekinesis|magic-room|flame-charge|foul-play|round|echoed-voice|stored-power|ally-switch|hex|incinerate|fire-pledge|work-up|confide|mystical-fire|dazzling-gleam|power-up-punch|laser-focus|psychic-terrain|burning-jealousy|tera-blast;fire|psychic
656;froakie;3;70;63;torrent|protean;pound|cut|take-down|growl|water-gun|hydro-pump|surf|ice-beam|blizzard|counter|strength|dig|toxic|quick-attack|double-team|smokescreen|lick|waterfall|swift|bubble|rest|rock-slide|substitute|thief|mind-reader|snore|spite|protect|mud-slap|spikes|icy-wind|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|hidden-power|rain-dance|rock-smash|facade|taunt|helping-hand|role-play|snatch|secret-power|dive|camouflage|mud-sport|rock-tomb|aerial-ace|bounce|mud-shot|water-sport|water-pulse|u-turn|fling|toxic-spikes|switcheroo|grass-knot|smack-down|round|echoed-voice|scald|acrobatics|retaliate|bestow|water-pledge|work-up|confide|power-up-punch|liquidation|tera-blast|snowscape|trailblaze|chilling-water;water
657;frogadier;6;109;142;torrent|protean;pound|ice-punch|swords-dance|cut|take-down|growl|water-gun|hydro-pump|surf|ice-beam|blizzard|low-kick|strength|dig|toxic|quick-attack|double-team|smokescreen|lick|waterfall|swift|bubble|rest|rock-slide|substitute|thief|snore|spite|protect|mud-slap|spikes|icy-wind|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|hidden-power|rain-dance|rock-smash|facade|taunt|helping-hand|role-play|snatch|secret-power|dive|rock-tomb|aerial-ace|bounce|mud-shot|water-pulse|u-turn|fling|toxic-spikes|dark-pulse|gunk-shot|grass-knot|smack-down|round|echoed-voice|scald|acrobatics|water-pledge|work-up|confide|power-up-punch|liquidation|tera-blast|snowscape|trailblaze|chilling-water;water
658;greninja;15;400;239;torrent|protean;pound|ice-punch|swords-dance|cut|take-down|growl|water-gun|hydro-pump|surf|ice-beam|blizzard|hyper-beam|low-kick|strength|dig|toxic|quick-attack|double-team|smokescreen|haze|lick|waterfall|swift|bubble|rest|rock-slide|substitute|thief|snore|spite|protect|feint-attack|mud-slap|spikes|icy-wind|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|hidden-power|rain-dance|rock-smash|facade|taunt|helping-hand|role-play|brick-break|snatch|secret-power|dive|hydro-cannon|weather-ball|rock-tomb|extrasensory|aerial-ace|bounce|mud-shot|water-pulse|u-turn|fling|toxic-spikes|dark-pulse|night-slash|giga-impact|shadow-sneak|gunk-shot|grass-knot|smack-down|low-sweep|round|echoed-voice|scald|acrobatics|water-pledge|work-up|mat-block|confide|water-shuriken|power-up-punch|brutal-swing|liquidation|tera-blast|snowscape|trailblaze|chilling-water;water|dark
659;bunnelby;4;50;47;pickup|cheek-pouch|huge-power;double-slap|swords-dance|cut|double-kick|tackle|take-down|leer|surf|strength|earthquake|dig|toxic|agility|quick-attack|double-team|defense-curl|rest|rock-slide|super-fang|substitute|thief|snore|flail|protect|sludge-bomb|mud-slap|spikes|sandstorm|endure|rollout|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rock-smash|torment|facade|nature-power|recycle|brick-break|endeavor|secret-power|odor-sleuth|rock-tomb|bulk-up|bounce|mud-shot|u-turn|payback|fling|last-resort|iron-head|stone-edge|grass-knot|smack-down|round|bulldoze|work-up|wild-charge|confide|power-up-punch|laser-focus;normal
660;diggersby;10;424;148;pickup|cheek-pouch|huge-power;double-slap|mega-punch|fire-punch|ice-punch|thunder-punch|swords-dance|cut|double-kick|mega-kick|tackle|body-slam|take-down|leer|surf|hyper-beam|low-kick|strength|earthquake|dig|toxic|agility|quick-attack|double-team|rest|rock-slide|super-fang|substitute|thief|snore|flail|protect|sludge-bomb|mud-slap|spikes|sandstorm|endure|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rock-smash|uproar|torment|facade|focus-punch|nature-power|superpower|recycle|brick-break|knock-off|endeavor|snatch|secret-power|odor-sleuth|rock-tomb|sand-tomb|bulk-up|bounce|mud-shot|hammer-arm|u-turn|payback|fling|gastro-acid|last-resort|earth-power|giga-impact|gunk-shot|iron-head|stone-edge|grass-knot|smack-down|foul-play|round|bulldoze|work-up|wild-charge|rototiller|confide|power-up-punch|high-horsepower|laser-focus|brutal-swing|stomping-tantrum|scorching-sands;normal|ground
661;fletchling;3;17;56;big-pecks|gale-wings;razor-wind|swords-dance|fly|tackle|take-down|growl|ember|peck|toxic|agility|quick-attack|double-team|swift|rest|substitute|thief|snore|flail|protect|endure|swagger|steel-wing|attract|sleep-talk|return|frustration|hidden-power|rain-dance|sunny-day|heat-wave|will-o-wisp|facade|taunt|snatch|secret-power|air-cutter|overheat|aerial-ace|roost|natural-gift|tailwind|u-turn|me-first|flare-blitz|air-slash|brave-bird|defog|flame-charge|round|quick-guard|acrobatics|work-up|hurricane|confide|dual-wingbeat|tera-blast;normal|flying
662;fletchinder;7;160;134;flame-body|gale-wings;razor-wind|swords-dance|fly|tackle|take-down|growl|ember|flamethrower|peck|fire-spin|toxic|agility|quick-attack|double-team|fire-blast|swift|rest|substitute|thief|snore|flail|protect|endure|swagger|steel-wing|attract|sleep-talk|return|frustration|hidden-power|rain-dance|sunny-day|heat-wave|will-o-wisp|facade|taunt|snatch|secret-power|air-cutter|overheat|aerial-ace|roost|natural-gift|feint|tailwind|u-turn|me-first|flare-blitz|air-slash|brave-bird|defog|flame-charge|round|incinerate|acrobatics|work-up|hurricane|confide|dual-wingbeat|tera-blast;fire|flying
663;talonflame;12;245;175;flame-body|gale-wings;razor-wind|swords-dance|fly|tackle|take-down|growl|ember|flamethrower|hyper-beam|peck|solar-beam|fire-spin|toxic|agility|quick-attack|double-team|fire-blast|swift|rest|substitute|thief|snore|flail|protect|endure|swagger|steel-wing|attract|sleep-talk|return|frustration|hidden-power|rain-dance|sunny-day|heat-wave|will-o-wisp|facade|taunt|snatch|secret-power|air-cutter|overheat|aerial-ace|bulk-up|roost|natural-gift|feint|tailwind|u-turn|me-first|flare-blitz|air-slash|brave-bird|giga-impact|defog|hone-claws|flame-charge|round|incinerate|acrobatics|work-up|hurricane|confide|dual-wingbeat|tera-blast;fire|flying
664;scatterbug;3;25;40;shield-dust|compound-eyes|friend-guard;tackle|poison-powder|stun-spore|string-shot|bug-bite|rage-powder|struggle-bug|tera-blast|pounce;bug
665;spewpa;3;84;75;shed-skin|friend-guard;harden|protect|iron-defense|bug-bite|struggle-bug|electroweb|tera-blast|pounce;bug
666;vivillon;12;170;185;shield-dust|compound-eyes|friend-guard;gust|supersonic|psybeam|hyper-beam|solar-beam|poison-powder|stun-spore|sleep-powder|toxic|psychic|double-team|confuse-ray|light-screen|swift|dream-eater|flash|rest|substitute|thief|snore|protect|giga-drain|endure|swagger|attract|sleep-talk|return|frustration|safeguard|hidden-power|rain-dance|sunny-day|psych-up|facade|endeavor|secret-power|weather-ball|aromatherapy|air-cutter|signal-beam|aerial-ace|iron-defense|calm-mind|roost|tailwind|u-turn|air-slash|bug-buzz|energy-ball|giga-impact|defog|bug-bite|quiver-dance|round|acrobatics|struggle-bug|electroweb|hurricane|draining-kiss|confide|powder|infestation|laser-focus|pollen-puff|tera-blast|pounce;bug|flying
667;litleo;6;135;74;rivalry|unnerve|moxie;headbutt|tackle|body-slam|take-down|leer|roar|ember|flamethrower|strength|solar-beam|fire-spin|dig|toxic|double-team|fire-blast|swift|rest|substitute|thief|snore|protect|mud-slap|endure|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rain-dance|sunny-day|crunch|rock-smash|heat-wave|will-o-wisp|facade|taunt|helping-hand|yawn|endeavor|snatch|secret-power|hyper-voice|overheat|payback|flare-blitz|dark-pulse|thunder-fang|fire-fang|flame-charge|entrainment|round|echoed-voice|incinerate|acrobatics|retaliate|bulldoze|work-up|wild-charge|snarl|noble-roar|confide|psychic-fangs|tera-blast|trailblaze;fire|normal
668;pyroar;15;815;177;rivalry|unnerve|moxie;headbutt|tackle|body-slam|take-down|leer|roar|ember|flamethrower|hyper-beam|strength|solar-beam|fire-spin|dig|toxic|double-team|fire-blast|swift|rest|substitute|thief|snore|protect|mud-slap|endure|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rain-dance|sunny-day|crunch|rock-smash|heat-wave|will-o-wisp|facade|taunt|helping-hand|endeavor|snatch|secret-power|hyper-voice|overheat|bounce|payback|flare-blitz|dark-pulse|giga-impact|thunder-fang|fire-fang|flame-charge|round|echoed-voice|incinerate|acrobatics|retaliate|bulldoze|work-up|wild-charge|snarl|noble-roar|confide|psychic-fangs|burning-jealousy|tera-blast|trailblaze;fire|normal
669;flabebe;1;1;61;flower-veil|symbiosis;vine-whip|tackle|razor-leaf|solar-beam|petal-dance|toxic|psychic|double-team|light-screen|swift|flash|rest|substitute|snore|protect|giga-drain|endure|charm|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|baton-pass|synthesis|hidden-power|rain-dance|sunny-day|facade|nature-power|helping-hand|wish|magic-coat|endeavor|secret-power|camouflage|aromatherapy|covet|magical-leaf|calm-mind|lucky-chant|copycat|worry-seed|seed-bomb|energy-ball|captivate|grass-knot|after-you|round|echoed-voice|stored-power|ally-switch|petal-blizzard|disarming-voice|draining-kiss|grassy-terrain|misty-terrain|fairy-wind|moonblast|confide|dazzling-gleam|pollen-puff|tearful-look|tera-blast|trailblaze|chilling-water;fairy
670;floette;2;9;130;flower-veil|symbiosis;vine-whip|tackle|razor-leaf|solar-beam|petal-dance|toxic|psychic|double-team|light-screen|metronome|swift|flash|rest|substitute|snore|protect|giga-drain|endure|charm|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|baton-pass|synthesis|hidden-power|rain-dance|sunny-day|facade|nature-power|helping-hand|trick|wish|magic-coat|endeavor|skill-swap|secret-power|aromatherapy|covet|magical-leaf|calm-mind|lucky-chant|worry-seed|seed-bomb|energy-ball|grass-knot|after-you|round|echoed-voice|stored-power|ally-switch|petal-blizzard|disarming-voice|draining-kiss|grassy-terrain|misty-terrain|fairy-wind|moonblast|confide|dazzling-gleam|pollen-puff|tera-blast|trailblaze|chilling-water;fairy
671;florges;11;100;248;flower-veil|symbiosis;hyper-beam|solar-beam|petal-dance|toxic|psychic|double-team|light-screen|metronome|swift|flash|rest|substitute|snore|protect|giga-drain|endure|charm|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|baton-pass|synthesis|hidden-power|rain-dance|sunny-day|facade|nature-power|helping-hand|trick|wish|magic-coat|endeavor|skill-swap|secret-power|aromatherapy|covet|magical-leaf|calm-mind|lucky-chant|worry-seed|seed-bomb|energy-ball|giga-impact|defog|grass-knot|after-you|round|echoed-voice|stored-power|ally-switch|petal-blizzard|disarming-voice|draining-kiss|flower-shield|grassy-terrain|misty-terrain|moonblast|confide|dazzling-gleam|pollen-puff|misty-explosion|tera-blast|trailblaze|chilling-water;fairy
672;skiddo;9;310;70;sap-sipper|grass-pelt;vine-whip|tackle|body-slam|take-down|double-edge|tail-whip|roar|surf|strength|leech-seed|growth|razor-leaf|solar-beam|dig|toxic|double-team|defense-curl|rest|rock-slide|substitute|snore|protect|mud-slap|giga-drain|endure|rollout|swagger|milk-drink|attract|sleep-talk|return|frustration|iron-tail|synthesis|hidden-power|rain-dance|sunny-day|rock-smash|facade|nature-power|helping-hand|brick-break|secret-power|bullet-seed|bulk-up|mud-shot|magical-leaf|leaf-blade|payback|worry-seed|seed-bomb|energy-ball|zen-headbutt|leaf-storm|grass-knot|round|retaliate|bulldoze|work-up|wild-charge|horn-leech|grassy-terrain|play-rough|confide|stomping-tantrum|grassy-glide|tera-blast|trailblaze;grass
673;gogoat;17;910;186;sap-sipper|grass-pelt;vine-whip|tackle|body-slam|take-down|double-edge|tail-whip|roar|surf|hyper-beam|strength|leech-seed|growth|razor-leaf|solar-beam|earthquake|dig|toxic|double-team|rest|rock-slide|substitute|snore|protect|mud-slap|giga-drain|endure|swagger|milk-drink|attract|sleep-talk|return|frustration|iron-tail|synthesis|hidden-power|rain-dance|sunny-day|rock-smash|facade|nature-power|helping-hand|superpower|brick-break|secret-power|bullet-seed|aerial-ace|bulk-up|bounce|mud-shot|magical-leaf|leaf-blade|payback|worry-seed|seed-bomb|energy-ball|giga-impact|zen-headbutt|leaf-storm|grass-knot|round|retaliate|bulldoze|work-up|wild-charge|horn-leech|grassy-terrain|play-rough|confide|high-horsepower|stomping-tantrum|grassy-glide|tera-blast|trailblaze;grass
674;pancham;6;80;70;iron-fist|mold-breaker|scrappy;karate-chop|comet-punch|mega-punch|fire-punch|ice-punch|thunder-punch|swords-dance|cut|mega-kick|tackle|body-slam|leer|roar|surf|low-kick|seismic-toss|strength|dig|toxic|double-team|rest|rock-slide|slash|substitute|snore|spite|protect|sludge-bomb|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|vital-throw|hidden-power|rain-dance|sunny-day|crunch|rock-smash|uproar|torment|facade|focus-punch|taunt|helping-hand|superpower|brick-break|knock-off|endeavor|snatch|secret-power|arm-thrust|hyper-voice|rock-tomb|sky-uppercut|aerial-ace|block|bulk-up|covet|payback|fling|me-first|dark-pulse|drain-punch|shadow-claw|zen-headbutt|gunk-shot|iron-head|stone-edge|grass-knot|storm-throw|low-sweep|foul-play|entrainment|round|echoed-voice|quick-guard|circle-throw|quash|retaliate|bulldoze|work-up|dual-chop|parting-shot|confide|power-up-punch|power-trip|lash-out|coaching;fighting
675;pangoro;21;1360;173;iron-fist|mold-breaker|scrappy;karate-chop|comet-punch|mega-punch|fire-punch|ice-punch|thunder-punch|swords-dance|cut|mega-kick|tackle|body-slam|leer|roar|surf|hyper-beam|low-kick|strength|earthquake|dig|toxic|double-team|focus-energy|rest|rock-slide|slash|substitute|thief|snore|reversal|spite|protect|scary-face|sludge-bomb|outrage|endure|false-swipe|swagger|attract|sleep-talk|return|frustration|vital-throw|hidden-power|rain-dance|sunny-day|crunch|rock-smash|beat-up|uproar|torment|facade|focus-punch|taunt|helping-hand|superpower|revenge|brick-break|knock-off|endeavor|snatch|secret-power|arm-thrust|hyper-voice|rock-tomb|sky-uppercut|aerial-ace|block|dragon-claw|bulk-up|covet|hammer-arm|close-combat|payback|embargo|fling|poison-jab|dark-pulse|night-slash|x-scissor|drain-punch|focus-blast|giga-impact|bullet-punch|shadow-claw|zen-headbutt|gunk-shot|iron-head|stone-edge|grass-knot|hone-claws|low-sweep|foul-play|entrainment|round|echoed-voice|circle-throw|quash|retaliate|bulldoze|work-up|dual-chop|snarl|parting-shot|confide|infestation|power-up-punch|darkest-lariat|laser-focus|throat-chop|stomping-tantrum|lash-out|coaching;fighting|dark
676;furfrou;12;280;165;fur-coat;sand-attack|headbutt|tackle|take-down|tail-whip|bite|growl|roar|surf|thunder-wave|dig|toxic|mimic|double-team|flash|rest|substitute|snore|protect|charm|swagger|attract|sleep-talk|return|frustration|iron-tail|hidden-power|rain-dance|sunny-day|rock-smash|uproar|facade|helping-hand|role-play|endeavor|refresh|secret-power|hyper-voice|odor-sleuth|u-turn|last-resort|sucker-punch|dark-pulse|giga-impact|zen-headbutt|captivate|grass-knot|charge-beam|round|echoed-voice|retaliate|work-up|wild-charge|cotton-guard|snarl|confide|baby-doll-eyes;normal
677;espurr;3;35;71;keen-eye|infiltrator|own-tempo;pay-day|scratch|cut|leer|psybeam|thunderbolt|thunder-wave|toxic|confusion|psychic|double-team|barrier|light-screen|reflect|swift|dream-eater|flash|rest|substitute|snore|protect|endure|swagger|attract|sleep-talk|heal-bell|return|frustration|safeguard|iron-tail|hidden-power|rain-dance|sunny-day|psych-up|fake-out|torment|facade|helping-hand|trick|role-play|assist|magic-coat|recycle|yawn|skill-swap|snatch|secret-power|fake-tears|tickle|signal-beam|covet|calm-mind|shock-wave|gravity|payback|dark-pulse|energy-ball|nasty-plot|zen-headbutt|trick-room|charge-beam|wonder-room|psyshock|telekinesis|magic-room|round|echoed-voice|ally-switch|work-up|disarming-voice|play-rough|confide|expanding-force;psychic
678;meowstic-male;6;85;163;keen-eye|infiltrator|prankster;pay-day|scratch|cut|leer|psybeam|hyper-beam|thunderbolt|thunder-wave|dig|toxic|confusion|psychic|double-team|light-screen|reflect|swift|dream-eater|flash|rest|substitute|snore|protect|endure|charm|swagger|mean-look|attract|sleep-talk|heal-bell|return|frustration|safeguard|iron-tail|hidden-power|rain-dance|sunny-day|psych-up|shadow-ball|fake-out|torment|facade|helping-hand|trick|role-play|magic-coat|recycle|skill-swap|imprison|snatch|secret-power|fake-tears|signal-beam|covet|calm-mind|shock-wave|gravity|miracle-eye|payback|sucker-punch|dark-pulse|energy-ball|giga-impact|nasty-plot|zen-headbutt|trick-room|charge-beam|wonder-room|psyshock|telekinesis|magic-room|round|echoed-voice|quick-guard|ally-switch|work-up|tail-slap|disarming-voice|misty-terrain|play-rough|confide|power-up-punch|psychic-terrain|expanding-force;psychic
679;honedge;8;20;65;no-guard;swords-dance|cut|tackle|toxic|screech|double-team|reflect|rest|rock-slide|slash|substitute|snore|reversal|spite|protect|destiny-bond|endure|false-swipe|swagger|fury-cutter|attract|sleep-talk|return|frustration|pursuit|hidden-power|rain-dance|rock-smash|facade|brick-break|secret-power|metal-sound|aerial-ace|iron-defense|block|shock-wave|gyro-ball|close-combat|power-trick|magnet-rise|night-slash|shadow-claw|shadow-sneak|psycho-cut|flash-cannon|iron-head|wide-guard|autotomize|after-you|round|retaliate|sacred-sword|confide|solar-blade|laser-focus|brutal-swing|steel-beam;steel|ghost
680;doublade;8;45;157;no-guard;swords-dance|cut|tackle|toxic|screech|double-team|reflect|rest|rock-slide|slash|substitute|snore|reversal|spite|protect|endure|false-swipe|swagger|fury-cutter|attract|sleep-talk|return|frustration|pursuit|hidden-power|rain-dance|rock-smash|facade|brick-break|secret-power|metal-sound|aerial-ace|iron-defense|shock-wave|gyro-ball|close-combat|power-trick|magnet-rise|night-slash|shadow-claw|shadow-sneak|psycho-cut|flash-cannon|iron-head|autotomize|after-you|round|retaliate|sacred-sword|confide|solar-blade|laser-focus|brutal-swing|steel-beam;steel|ghost
